datetime,pv_to_house_frac,pv_to_batt_frac,batt_to_house_frac,grid_to_batt_frac,soc_kWh,pv_to_house_kWh,discharge_to_house_kWh,grid_to_house_kWh,pv_to_batt_kWh,grid_to_batt_kWh,pv_to_grid_kWh,discharge_to_grid_kWh,consumption_kWh,pv_production_kWh,step_cost_eur,degradation_penalty,buy_price,sell_price,hour,temperature_C,date,month,is_selling,could_store,soc_zone
2023-01-13 22:00:00,0.8022154569625854,0.0642674267292022,0.1919310986995697,0.0029411613941192,0.501817207965672,0.0,0.0,0.5128127995019491,0.0,0.0147058069705963,0.0,0.0,0.5128127995019491,0.0,0.0775452351514641,1.39705166220665e-05,0.147,0.04,22,11.6,2023-01-13,1,False,False,0-25%
2023-01-13 23:00:00,0.7879922986030579,0.0456578135490417,0.1903144717216491,0.0031093060970306,0.5165864119265675,0.0,0.0,0.3334311196448952,0.0,0.0155465304851531,0.0,0.0,0.3334311196448952,0.0,0.0512997145691171,1.4769203960895538e-05,0.147,0.04,23,11.4,2023-01-13,1,False,False,0-25%
2023-01-14 00:00:00,0.6652774214744568,0.1765598952770233,0.3148791491985321,0.0073788166046142,0.5516357907984852,0.0,0.0,0.2616037369175769,0.0,0.0368940830230712,0.0,0.0,0.2616037369175769,0.0,0.0438791795312752,3.504937887191773e-05,0.147,0.04,0,11.2,2023-01-14,1,False,False,0-25%
2023-01-14 01:00:00,0.5444276332855225,0.1425202786922454,0.3548489212989807,0.0093497931957244,0.5960473084781766,0.0,0.0,0.1856532622130936,0.0,0.0467489659786224,0.0,0.0,0.1856532622130936,0.0,0.0341631275441822,4.441151767969132e-05,0.147,0.04,1,11.6,2023-01-14,1,False,False,0-25%
2023-01-14 02:00:00,0.4829184114933014,0.2397105395793914,0.396963357925415,0.0102909803390502,0.6449294650886654,0.0,0.0,0.2300697879505624,0.0,0.0514549016952514,0.0,0.0,0.2300697879505624,0.0,0.0413841293779346,4.888215661048889e-05,0.147,0.04,2,11.0,2023-01-14,1,False,False,0-25%
2023-01-14 03:00:00,0.4395782053470611,0.2848615050315857,0.4424381256103515,0.0100697576999664,0.692760814163506,0.0,0.0,0.2266224368933641,0.0,0.0503487884998321,0.0,0.0,0.2266224368933641,0.0,0.0407147701327998,4.783134907484055e-05,0.147,0.04,3,11.0,2023-01-14,1,False,False,0-25%
2023-01-14 04:00:00,0.4438602924346924,0.2424959242343902,0.4429210126399994,0.0093877911567687,0.7373528221581578,0.0,0.0,0.2467739167175436,0.0,0.0469389557838439,0.0,0.0,0.2467739167175436,0.0,0.0431757922577039,4.45920079946518e-05,0.147,0.04,4,11.8,2023-01-14,1,False,False,0-25%
2023-01-14 05:00:00,0.5003466606140137,0.2333661317825317,0.3594523072242737,0.0104871392250061,0.7871667334769368,0.0,0.0,0.3354580021484624,0.0,0.0524356961250305,0.0,0.0,0.3354580021484624,0.0,0.0570203736462034,4.981391131877899e-05,0.147,0.04,5,12.2,2023-01-14,1,False,False,0-25%
2023-01-14 06:00:00,0.5366668701171875,0.2256969511508941,0.3155078589916229,0.0064653158187866,0.8178769836161732,0.0,0.0,0.7569941994439032,0.0,0.0323265790939331,0.0,0.0,0.7569941994439032,0.0,0.1657573634929456,3.071025013923645e-05,0.21,0.04,6,12.2,2023-01-14,1,False,False,0-25%
2023-01-14 07:00:00,0.514281153678894,0.2742081880569458,0.3540440201759338,0.0048703849315643,0.8410113120411038,0.0,0.0,0.9285871549192628,0.0,0.0243519246578216,0.0,0.0,0.9285871549192628,0.0,0.2001172067111877,2.313432842493057e-05,0.21,0.04,7,12.5,2023-01-14,1,False,False,0-25%
2023-01-14 08:00:00,0.275406002998352,0.3318544626235962,0.4754590392112732,0.0049087405204772,0.864327829513371,0.0,0.0,0.6271548249071982,0.0,0.0245437026023864,0.0,0.0,0.6271548249071982,0.0,0.1368566907770128,2.3316517472267156e-05,0.21,0.04,8,12.6,2023-01-14,1,False,False,0-25%
2023-01-14 09:00:00,0.227945864200592,0.3553828597068786,0.4758959710597992,0.004358947277069,0.9283216598374844,0.0292272187077999,0.0,0.4330830174848623,0.0432888307580351,0.0217947363853454,0.0557039505341649,0.0,0.4623102361926622,0.12822,0.093296170291377,6.399383032411336e-05,0.21,0.04,9,13.3,2023-01-14,1,True,True,0-25%
2023-01-14 10:00:00,0.2561694979667663,0.3021837472915649,0.4280418753623962,0.0049898624420166,1.0134632037526368,0.0548253959548473,0.0,0.305645055230725,0.0614396973155736,0.024949312210083,0.0977549067295789,0.0,0.3604704511855723,0.21402,0.0655146208933865,8.514154391515256e-05,0.21,0.04,10,13.5,2023-01-14,1,True,True,0-25%
2023-01-14 11:00:00,0.259785532951355,0.3787556290626526,0.3687476515769958,0.0053892731666564,0.0948136087077855,0.0499723451185226,0.3737121763434832,0.0,0.0692145611661672,0.0269463658332824,0.0731730937153101,0.6397510274091535,0.3815445559984484,0.19236,-0.0228582280199892,0.0011082768124604,0.21,0.04,11,13.7,2023-01-14,1,True,True,0-25%
2023-01-14 12:00:00,0.4159215092658996,0.2022009789943695,0.3428453803062439,0.0043655335903167,0.1508408389295935,0.076413099682331,0.0,0.6402567328021431,0.0352909456678032,0.0218276679515838,0.0720159546498656,0.0,0.7166698324844742,0.18372,0.136157085972288,5.602723022180795e-05,0.21,0.04,12,13.9,2023-01-14,1,True,True,0-25%
2023-01-14 13:00:00,0.3703361749649048,0.1490530371665954,0.3965734839439392,0.0032449960708618,0.2086922057430743,0.1109897516369819,0.0,0.4363337089720454,0.0424376354768872,0.016224980354309,0.1462726128861307,0.0,0.5473234606090274,0.2996999999999999,0.0891864202430892,5.785136681348084e-05,0.21,0.04,13,13.4,2023-01-14,1,True,True,0-25%
2023-01-14 14:00:00,0.3311232030391693,0.1562701165676117,0.500360906124115,0.0035323500633239,0.2882323852999805,0.1399856453168391,0.0,0.2766641980809459,0.0627615167561173,0.0176617503166198,0.2200128379270433,0.0,0.4166498433977851,0.4227599999999999,0.053007935646407,7.954017955690621e-05,0.21,0.04,14,12.8,2023-01-14,1,True,True,0-25%
2023-01-14 15:00:00,0.331824779510498,0.1208969354629516,0.5531508326530457,0.0042445063591003,0.323140798693478,0.0426063016891479,0.0,0.4688274203548156,0.0147470081877708,0.0212225317955017,0.0710466901230812,0.0,0.5114337220439635,0.1284,0.1000686223466433,3.4908413393497465e-05,0.21,0.04,15,12.9,2023-01-14,1,True,True,0-25%
2023-01-14 16:00:00,0.5170404314994812,0.1789209544658661,0.5335299968719482,0.0041362345218658,0.3462044082978665,0.0103925126731395,0.0,0.641557404900469,0.0034164956255257,0.0206811726093292,0.0062909917013347,0.0,0.6519499175736085,0.0201,0.1388184616090042,2.306360960438848e-05,0.21,0.04,16,12.7,2023-01-14,1,True,True,0-25%
2023-01-14 17:00:00,0.941049575805664,0.2988159954547882,0.6193692684173584,0.0046817362308502,0.368442655394405,0.0,0.0,1.0555071608923707,0.0,0.0234086811542511,0.0,0.0,1.0555071608923707,0.0,0.2265723268297906,2.2238247096538542e-05,0.21,0.04,17,12.6,2023-01-14,1,False,False,0-25%
2023-01-14 18:00:00,0.9709129333496094,0.2152482867240905,0.492881029844284,0.0045615136623382,0.3901098452905117,0.0,0.0,1.256882196334952,0.0,0.0228075683116912,0.0,0.0,1.256882196334952,0.0,0.268734850575795,2.166718989610672e-05,0.21,0.04,18,12.8,2023-01-14,1,False,False,0-25%
2023-01-14 19:00:00,0.9849144220352172,0.1237851381301879,0.3530269265174866,0.004646748304367,0.4121818997362553,0.0,0.0,1.439566814866624,0.0,0.0232337415218353,0.0,0.0,1.439566814866624,0.0,0.3071881168415765,2.2072054445743563e-05,0.21,0.04,19,13.0,2023-01-14,1,False,False,0-25%
2023-01-14 20:00:00,0.946645975112915,0.0881178975105285,0.2194588184356689,0.0046187937259674,0.4341211699346005,0.0,0.0,1.1027891667404548,0.0,0.023093968629837,0.0,0.0,1.1027891667404548,0.0,0.2364354584277612,2.1939270198345185e-05,0.21,0.04,20,13.0,2023-01-14,1,False,False,0-25%
2023-01-14 21:00:00,0.82955402135849,0.0991327464580535,0.1970103681087494,0.0038473010063171,0.4523958497146069,0.0,0.0,0.8957009737699376,0.0,0.0192365050315856,0.0,0.0,0.8957009737699376,0.0,0.1921368705483198,1.827467978000641e-05,0.21,0.04,21,11.2,2023-01-14,1,False,False,0-25%
2023-01-14 22:00:00,0.6553429961204529,0.4949917197227478,0.306141197681427,0.0046352446079254,0.4744132616022526,0.0,0.0,0.6812503661768138,0.0,0.023176223039627,0.0,0.0,0.6812503661768138,0.0,0.1035507086148168,2.201741188764572e-05,0.147,0.04,22,9.2,2023-01-14,1,False,False,0-25%
2023-01-14 23:00:00,0.6385951638221741,0.4331104159355163,0.3684555888175964,0.0060096681118011,0.5029591851333081,0.0,0.0,0.4768680534355756,0.0,0.0300483405590057,0.0,0.0,0.4768680534355756,0.0,0.0745167099172034,2.854592353105545e-05,0.147,0.04,23,8.9,2023-01-14,1,False,False,0-25%
2023-01-15 00:00:00,0.4654595851898193,0.6827460527420044,0.4061328470706939,0.011629581451416,0.5581996970275341,0.0,0.0,0.3310322133022048,0.0,0.05814790725708,0.0,0.0,0.3310322133022048,0.0,0.0572094777222148,5.524051189422608e-05,0.147,0.04,0,9.3,2023-01-15,1,False,False,0-25%
2023-01-15 01:00:00,0.4436855018138885,0.3651777505874634,0.4459202885627746,0.013228416442871,0.6210346751311718,0.0,0.0,0.3146785634860486,0.0,0.0661420822143554,0.0,0.0,0.3146785634860486,0.0,0.0559806349179594,6.283497810363769e-05,0.147,0.04,1,9.0,2023-01-15,1,False,False,0-25%
2023-01-15 02:00:00,0.5234878659248352,0.1716548800468444,0.43499955534935,0.0127923190593719,0.6817981906631886,0.0,0.0,0.3171645845263409,0.0,0.0639615952968597,0.0,0.0,0.3171645845263409,0.0,0.0560255484340104,6.076351553201676e-05,0.147,0.04,2,8.7,2023-01-15,1,False,False,0-25%
2023-01-15 03:00:00,0.5487229824066162,0.168752372264862,0.362772524356842,0.0131385028362274,0.7442060791352688,0.0,0.0,0.3326789802989943,0.0,0.065692514181137,0.0,0.0,0.3326789802989943,0.0,0.0585606096885793,6.240788847208024e-05,0.147,0.04,3,8.5,2023-01-15,1,False,False,0-25%
2023-01-15 04:00:00,0.4912950098514557,0.2289127707481384,0.4080681204795837,0.0096608400344848,0.7900950692990719,0.0,0.0,0.4185293552415038,0.0,0.0483042001724243,0.0,0.0,0.4185293552415038,0.0,0.0686245326458474,4.58889901638031e-05,0.147,0.04,4,8.1,2023-01-15,1,False,False,0-25%
2023-01-15 05:00:00,0.5116650462150574,0.3158795833587646,0.470418781042099,0.0078395903110504,0.8273331232765614,0.0,0.0,0.5160465837350756,0.0,0.039197951555252,0.0,0.0,0.5160465837350756,0.0,0.0816209466876781,3.723805397748948e-05,0.147,0.04,5,8.2,2023-01-15,1,False,False,0-25%
2023-01-15 06:00:00,0.3798371851444244,0.8305043578147888,0.5456690788269043,0.0061136484146118,0.8563729532459675,0.0,0.0,1.0788289884441773,0.0,0.030568242073059,0.0,0.0,1.0788289884441773,0.0,0.2329734184086196,2.9039829969406127e-05,0.21,0.04,6,7.0,2023-01-15,1,False,False,0-25%
2023-01-15 07:00:00,0.4754580557346344,0.6672371029853821,0.4560838937759399,0.0059490501880645,0.8846309416392742,0.0,0.0,1.175534356233234,0.0,0.0297452509403228,0.0,0.0,1.175534356233234,0.0,0.253108717506447,2.825798839330673e-05,0.21,0.04,7,7.5,2023-01-15,1,False,False,0-25%
2023-01-15 08:00:00,0.3192493915557861,0.7694436311721802,0.5460175275802612,0.0060511827468872,1.284459025797814,0.1620701461172103,0.0,0.6893606024827751,0.3710849661108255,0.030255913734436,0.0,0.0,0.8514307485999855,0.50766,0.1511194684056143,0.0003998280841585,0.21,0.04,8,7.9,2023-01-15,1,False,False,0-25%
2023-01-15 09:00:00,0.3222249448299408,0.340747058391571,0.417618840932846,0.0052997767925262,0.6374514250824452,0.6094691496491432,0.5364142895794157,0.0,0.6122774853179455,0.0264988839626312,0.6696933650329112,0.7480447362183984,0.5585695915462847,1.89144,-0.0511447584178998,0.0019219104508802,0.21,0.04,9,9.7,2023-01-15,1,True,True,0-25%
2023-01-15 10:00:00,0.326601505279541,0.2637659311294555,0.3836808204650879,0.0050364434719085,1.1475803390413524,0.6337179647541046,0.0,0.0,0.4862058074673414,0.0251822173595428,0.820416227778554,0.0,0.4542847260814507,1.94034,-0.0275283834656381,0.0005101289139589,0.21,0.04,10,10.6,2023-01-15,1,True,True,0-25%
2023-01-15 11:00:00,0.3230150938034057,0.2630312144756317,0.3108860850334167,0.0039286613464355,0.7237865411317645,0.9115033726000786,0.3567667588658871,0.0,0.7051253997361957,0.0196433067321777,1.2052312276637258,0.7908135801754653,0.5301673340947104,2.82186,-0.0757166978998103,0.0018713668801731,0.21,0.04,11,9.5,2023-01-15,1,True,True,0-25%
2023-01-15 12:00:00,0.3859039545059204,0.2874847650527954,0.3137922883033752,0.0056175589561462,0.7907319000343381,0.0568899609732627,0.0,0.8027544623854808,0.0402619538608789,0.0280877947807312,0.0502680851658582,0.0,0.8596444233587436,0.14742,0.1724661505982701,6.694535890257358e-05,0.21,0.04,12,10.7,2023-01-15,1,True,True,0-25%
2023-01-15 13:00:00,0.3200007975101471,0.1312181651592254,0.3987344801425934,0.0040515661239624,0.8542102201620041,0.1135490829885006,0.0,0.5546262299906466,0.0442333810388445,0.020257830619812,0.1970575359726548,0.0,0.6681753129791472,0.35484,0.1128433512892901,6.3478320127666e-05,0.21,0.04,13,10.4,2023-01-15,1,True,True,0-25%
2023-01-15 14:00:00,0.3680716156959533,0.1601526737213134,0.4433786571025848,0.0042097866535186,0.9148476898604332,0.098319289984703,0.0,0.3311345388732225,0.0406409830942154,0.0210489332675933,0.1281597269210815,0.0,0.4294538288579256,0.26712,0.068832140072728,6.063746969842911e-05,0.21,0.04,14,11.5,2023-01-15,1,True,True,0-25%
2023-01-15 15:00:00,0.2549053430557251,0.20093435049057,0.5832629203796387,0.0037911832332611,1.022763885345429,0.1200604165792465,0.0,0.4693996983017254,0.0899080751270055,0.0189559161663055,0.2610315082937479,0.0,0.5894601148809719,0.471,0.0921134187065366,0.0001079161954849,0.21,0.04,15,10.5,2023-01-15,1,True,True,0-25%
2023-01-15 16:00:00,0.3993847966194153,0.2800052762031555,0.5885096192359924,0.0042768716812133,0.1380702393718957,0.1767996617674827,0.6019063847329627,0.0,0.1177550988861322,0.0213843584060668,0.148125239346385,0.4208575006124664,0.7126153392781118,0.44268,-0.01826859433308,0.0011608341247173,0.21,0.04,16,10.3,2023-01-15,1,True,True,0-25%
2023-01-15 17:00:00,0.9806141257286072,0.4529085159301758,0.7241986989974976,0.0071664154529571,0.1721107127734422,0.0,0.0,1.24945314042461,0.0,0.0358320772647857,0.0,0.0,1.24945314042461,0.0,0.2699098957147731,3.404047340154648e-05,0.21,0.04,17,9.5,2023-01-15,1,False,False,0-25%
2023-01-15 18:00:00,0.988591194152832,0.2457696199417114,0.5643349885940552,0.0052374899387359,0.196988789982438,0.0,0.0,1.438908474599155,0.0,0.0261874496936798,0.0,0.0,1.438908474599155,0.0,0.3076701441014953,2.487807720899582e-05,0.21,0.04,18,9.3,2023-01-15,1,False,False,0-25%
2023-01-15 19:00:00,0.9935949444770812,0.0802134871482849,0.3380704522132873,0.0043107569217681,0.2174648853608369,0.0,0.0,1.46575774166328,0.0,0.0215537846088409,0.0,0.0,1.46575774166328,0.0,0.3123354205171454,2.0476095378398896e-05,0.21,0.04,19,10.3,2023-01-15,1,False,False,0-25%
2023-01-15 20:00:00,0.9826024770736694,0.0255544781684875,0.129577100276947,0.003351092338562,0.2333825739690065,0.0,0.0,1.2445687595649668,0.0,0.01675546169281,0.0,0.0,1.2445687595649668,0.0,0.2648780864641331,1.5917688608169557e-05,0.21,0.04,20,10.4,2023-01-15,1,False,False,0-25%
2023-01-15 21:00:00,0.943790316581726,0.0183756351470947,0.1036884188652038,0.0024134814739227,0.2448466109701395,0.0,0.0,0.9161932207885156,0.0,0.0120674073696136,0.0,0.0,0.9161932207885156,0.0,0.1949347319132071,1.1464037001132966e-05,0.21,0.04,21,9.8,2023-01-15,1,False,False,0-25%
2023-01-15 22:00:00,0.9183342456817628,0.0672703385353088,0.1498923301696777,0.0021212100982666,0.2549223589369058,0.0,0.0,0.6348545944517938,0.0,0.010606050491333,0.0,0.0,0.6348545944517938,0.0,0.0948827148066396,1.0075747966766358e-05,0.147,0.04,22,11.3,2023-01-15,1,False,False,0-25%
2023-01-15 23:00:00,0.7910701036453247,0.1163492500782013,0.2110781073570251,0.0023069977760314,0.2658805983730554,0.0,0.0,0.4204142172074125,0.0,0.0115349888801574,0.0,0.0,0.4204142172074125,0.0,0.0634965332948727,1.0958239436149595e-05,0.147,0.04,23,10.4,2023-01-15,1,False,False,0-25%
2023-01-16 00:00:00,0.3684362471103668,0.3553739786148071,0.3830465376377105,0.0071580111980438,0.2998811515637636,0.0,0.0,0.3066909677054241,0.0,0.0357900559902191,0.0,0.0,0.3066909677054241,0.0,0.0503447104832595,3.400055319070816e-05,0.147,0.04,0,9.9,2023-01-16,1,False,False,0-25%
2023-01-16 01:00:00,0.1769444346427917,0.6687778234481812,0.4397502839565277,0.0124895870685577,0.3592066901394128,0.0,0.0,0.2288855602228485,0.0,0.0624479353427886,0.0,0.0,0.2288855602228485,0.0,0.0428260238481486,5.932553857564926e-05,0.147,0.04,1,10.4,2023-01-16,1,False,False,0-25%
2023-01-16 02:00:00,0.2087922096252441,0.4825438559055328,0.5022674202919006,0.0200327932834625,0.4543624582358598,0.0,0.0,0.2772204794883413,0.0,0.1001639664173126,0.0,0.0,0.2772204794883413,0.0,0.0554755135481311,9.5155768096447e-05,0.147,0.04,2,9.4,2023-01-16,1,False,False,0-25%
2023-01-16 03:00:00,0.1458030343055725,0.2018196582794189,0.5364853739738464,0.0129091739654541,0.5156810345717668,0.0,0.0,0.3135137278891928,0.0,0.0645458698272705,0.0,0.0,0.3135137278891928,0.0,0.0555747608643201,6.131857633590699e-05,0.147,0.04,3,8.8,2023-01-16,1,False,False,0-25%
2023-01-16 04:00:00,0.2751219868659973,0.1755173206329345,0.4995008111000061,0.0131251215934753,0.5780253621407747,0.0,0.0,0.3310624814593501,0.0,0.0656256079673767,0.0,0.0,0.3310624814593501,0.0,0.0583131491457288,6.234432756900787e-05,0.147,0.04,4,9.1,2023-01-16,1,False,False,0-25%
2023-01-16 05:00:00,0.4050628244876861,0.6323179602622986,0.5353165864944458,0.0099088549613952,0.6250924232074022,0.0,0.0,0.3989023405305071,0.0,0.0495442748069763,0.0,0.0,0.3989023405305071,0.0,0.06592165245461,4.706706106662751e-05,0.147,0.04,5,9.1,2023-01-16,1,False,False,0-25%
2023-01-16 06:00:00,0.5323714017868042,0.3536107838153839,0.3776600658893585,0.0056286454200744,0.6518284889527559,0.0,0.0,0.8529995967915699,0.0,0.0281432271003723,0.0,0.0,0.8529995967915699,0.0,0.1850399930173078,2.67360657453537e-05,0.21,0.04,6,9.0,2023-01-16,1,False,False,0-25%
2023-01-16 07:00:00,0.4102819859981537,0.9146878719329834,0.4719005227088928,0.0067863762378692,0.6840637760826349,0.0,0.0,1.1114346367612378,0.0,0.0339318811893463,0.0,0.0,1.1114346367612378,0.0,0.2405269687696226,3.2235287129879e-05,0.21,0.04,7,7.1,2023-01-16,1,False,False,0-25%
2023-01-16 08:00:00,0.2386186420917511,0.7699072360992432,0.4541686475276947,0.0064367949962615,0.7460600064345598,0.0102510568642616,0.0,0.7272680469271176,0.0314214541196823,0.0321839749813079,0.001287489016056,0.0,0.7375191037913792,0.04296,0.1594334250401271,6.199623035192489e-05,0.21,0.04,8,8.7,2023-01-16,1,True,True,0-25%
2023-01-16 09:00:00,0.1924456059932708,0.5404497385025024,0.5128530263900757,0.0051304996013641,0.859858638220787,0.0335201756519079,0.0,0.5399676083192168,0.0894287586797475,0.0256524980068206,0.0512310656683445,0.0,0.5734877839711247,0.17418,0.116730979701734,0.0001137986317862,0.21,0.04,9,7.9,2023-01-16,1,True,True,0-25%
2023-01-16 10:00:00,0.2167680859565735,0.5446038246154785,0.4201046526432037,0.0044244229793548,1.2171261191821097,0.1408819144248962,0.0,0.4601920519246283,0.3362514718093871,0.0221221148967742,0.1727866137657166,0.0,0.6010739663495246,0.6499199999999999,0.0943745104818658,0.0003572674809613,0.21,0.04,10,7.4,2023-01-16,1,True,True,0-25%
2023-01-16 11:00:00,0.2383458316326141,0.5867801904678345,0.4186926484107971,0.0046766400337219,0.0881704806895256,0.0282010787987709,0.509601758290313,0.0340578978526459,0.0659564405293464,0.0233832001686096,0.0241624806718826,0.7075243608917967,0.5718607349417297,0.11832,-0.0172048430780835,0.0013052965998716,0.21,0.04,11,8.2,2023-01-16,1,True,True,0-25%
2023-01-16 12:00:00,0.3426565527915954,0.1450894474983215,0.3868714869022369,0.0025639832019805,0.5592819773703217,1.1409024050438403,0.0,0.0,0.4589325764713883,0.0128199160099029,1.7297450184847714,0.0,0.8331895709780399,3.32958,-0.0664976183773112,0.0004711114966807,0.21,0.04,12,9.3,2023-01-16,1,True,True,0-25%
2023-01-16 13:00:00,0.2683486938476562,0.1953915655612945,0.4048298001289367,0.0024066269397735,0.9117715823287068,0.4930585231018066,0.0,0.1480500941577188,0.3410581269944608,0.0120331346988677,1.0032633499037324,0.0,0.6411086172595255,1.83738,-0.0065130559362661,0.0003524896049583,0.21,0.04,13,9.1,2023-01-16,1,True,True,0-25%
2023-01-16 14:00:00,0.2161371409893036,0.2450976371765136,0.4658111035823822,0.0026162564754486,1.0818147185167373,0.1463075534784793,0.0,0.4621553326506588,0.1576159179296493,0.013081282377243,0.3729965285918712,0.0,0.6084628861291381,0.67692,0.0848798280121845,0.000170043136188,0.21,0.04,14,8.0,2023-01-16,1,True,True,0-25%
2023-01-16 15:00:00,0.2440507113933563,0.253230333328247,0.5668744444847107,0.0040615797042846,0.1347799697220324,0.1171589845114946,0.6132531175945591,0.0,0.1154874661266803,0.0203078985214233,0.2474135493618249,0.4685616009221782,0.6881762796994817,0.48006,-0.0243743473218612,0.0012165946882387,0.21,0.04,15,7.4,2023-01-16,1,True,True,0-25%
2023-01-16 16:00:00,0.4348273873329162,0.4147762656211853,0.5633589029312134,0.0059490203857421,0.2289051170874833,0.0726857460665702,0.0,0.7367078401316371,0.0658673005331754,0.0297451019287109,0.0286069534002542,0.0,0.8093935861982074,0.16716,0.1598108396966629,9.412514736545084e-05,0.21,0.04,16,7.5,2023-01-16,1,True,True,0-25%
2023-01-16 17:00:00,0.8488003015518188,0.6250612139701843,0.5722763538360596,0.0091425776481628,0.2723323609162568,0.0,0.0,1.290648271928937,0.0,0.0457128882408142,0.0,0.0,1.290648271928937,0.0,0.2806358436356477,4.34272438287735e-05,0.21,0.04,17,7.4,2023-01-16,1,False,False,0-25%
2023-01-16 18:00:00,0.9663320183753968,0.6850780248641968,0.6189167499542236,0.0078032612800598,0.3093978519965409,0.0,0.0,1.5029414004382298,0.0,0.039016306400299,0.0,0.0,1.5029414004382298,0.0,0.323811118436091,3.706549108028412e-05,0.21,0.04,18,7.3,2023-01-16,1,False,False,0-25%
2023-01-16 19:00:00,0.970577359199524,0.659503698348999,0.5060387253761292,0.0076911151409149,0.3459306489158867,0.0,0.0,1.608289068206,0.0,0.0384555757045745,0.0,0.0,1.608289068206,0.0,0.3458163752212206,3.653279691934586e-05,0.21,0.04,19,6.8,2023-01-16,1,False,False,0-25%
2023-01-16 20:00:00,0.9455907344818116,0.4408635795116424,0.3502143621444702,0.0065257251262664,0.3769278432656525,0.0,0.0,1.33390594556763,0.0,0.0326286256313324,0.0,0.0,1.33390594556763,0.0,0.2869722599517821,3.099719434976578e-05,0.21,0.04,20,7.1,2023-01-16,1,False,False,0-25%
2023-01-16 21:00:00,0.678376317024231,0.4374184012413025,0.410712718963623,0.0040737986564636,0.3962783868838547,0.0,0.0,1.040971444703784,0.0,0.0203689932823181,0.0,0.0,1.040971444703784,0.0,0.2228814919770814,1.935054361820221e-05,0.21,0.04,21,7.8,2023-01-16,1,False,False,0-25%
2023-01-16 22:00:00,0.5478525757789612,0.4474314451217651,0.4878572225570678,0.0032373368740081,0.4116557370353936,0.0,0.0,0.7385949118575368,0.0,0.0161866843700408,0.0,0.0,0.7385949118575368,0.0,0.1109528946454539,1.537735015153885e-05,0.147,0.04,22,6.9,2023-01-16,1,False,False,0-25%
2023-01-16 23:00:00,0.4020473659038543,0.4386020004749298,0.450035959482193,0.0055176317691802,0.437864487939,0.0,0.0,0.5411860089463136,0.0,0.0275881588459014,0.0,0.0,0.5411860089463136,0.0,0.0836098026654556,2.6208750903606412e-05,0.147,0.04,23,7.2,2023-01-16,1,False,False,0-25%
2023-01-17 00:00:00,0.3804973065853119,0.6027014851570129,0.4480516314506531,0.0138043463230133,0.5034351329733132,0.0,0.0,0.4593993422271002,0.0,0.0690217316150665,0.0,0.0,0.4593993422271002,0.0,0.0776778978547985,6.55706450343132e-05,0.147,0.04,0,7.0,2023-01-17,1,False,False,0-25%
2023-01-17 01:00:00,0.2239693999290466,0.6565887928009033,0.480455070734024,0.0133825242519378,0.5670021231700181,0.0,0.0,0.3871134177924764,0.0,0.0669126212596893,0.0,0.0,0.3871134177924764,0.0,0.0667418277406683,6.356699019670487e-05,0.147,0.04,1,7.1,2023-01-17,1,False,False,0-25%
2023-01-17 02:00:00,0.2232216596603393,0.5646643042564392,0.561124324798584,0.0182688236236572,0.6537790353823899,0.0,0.0,0.4229541079811207,0.0,0.0913441181182861,0.0,0.0,0.4229541079811207,0.0,0.0756018392366128,8.677691221237183e-05,0.147,0.04,2,6.5,2023-01-17,1,False,False,0-25%
2023-01-17 03:00:00,0.2652993202209472,0.293794184923172,0.599410891532898,0.0121585726737976,0.7115322555829285,0.0,0.0,0.403126170721823,0.0,0.060792863368988,0.0,0.0,0.403126170721823,0.0,0.0681960980113492,5.775322020053864e-05,0.147,0.04,3,6.7,2023-01-17,1,False,False,0-25%
2023-01-17 04:00:00,0.2908940315246582,0.5118110775947571,0.5749645233154297,0.0208076834678649,0.8103687520552872,0.0,0.0,0.4701153815611614,0.0,0.1040384173393249,0.0,0.0,0.4701153815611614,0.0,0.0844006084383715,9.883649647235872e-05,0.147,0.04,4,7.0,2023-01-17,1,False,False,0-25%
2023-01-17 05:00:00,0.3225553929805755,0.9438205361366272,0.686627984046936,0.0197399258613586,0.9041333998967408,0.0,0.0,0.5711085004986178,0.0,0.0986996293067932,0.0,0.0,0.5711085004986178,0.0,0.0984617950813954,9.376464784145356e-05,0.147,0.04,5,6.7,2023-01-17,1,False,False,0-25%
2023-01-17 06:00:00,0.3229885101318359,0.9391079545021056,0.5381215810775757,0.0066973268985748,0.9359457026649712,0.0,0.0,0.9658720398699442,0.0,0.0334866344928741,0.0,0.0,0.9658720398699442,0.0,0.2098653216161918,3.181230276823044e-05,0.21,0.04,6,7.1,2023-01-17,1,False,False,0-25%
2023-01-17 07:00:00,0.262590229511261,0.9684373140335084,0.5916244983673096,0.0068020820617675,0.9682555924583672,0.0,0.0,1.0621170786806848,0.0,0.0340104103088378,0.0,0.0,1.0621170786806848,0.0,0.2301867726877997,3.2309889793396e-05,0.21,0.04,7,7.4,2023-01-17,1,False,False,0-25%
2023-01-17 08:00:00,0.2564442157745361,0.7061539888381958,0.5505049824714661,0.0062280893325805,1.1429430691845417,0.0554688838720321,0.0,0.8228913524343765,0.1451040523964166,0.0311404466629028,0.0157270637315511,0.0,0.8783602363064087,0.2163,0.1787175952611666,0.0001746874767261,0.21,0.04,8,7.1,2023-01-17,1,True,True,0-25%
