datetime,step,pv_to_house_frac,pv_to_batt_frac,batt_to_house_frac,grid_to_batt_frac,soc_kWh,pv_to_house_kWh,pv_to_batt_kWh,pv_to_grid_kWh,discharge_to_house_kWh,discharge_to_grid_kWh,grid_to_batt_kWh,grid_to_house_kWh,consumption_kWh,pv_production_kWh,step_cost_eur,degradation_penalty,reward
2023-02-20 14:00:00,1211,-8.052016,9.737621,-7.4351263,9.716644,3.670458,7.261976042585161e-08,3.670458,1.345757225789157e-07,4.111979509813786,0.0,0.0,0.0,0.4080680386245797,3.86364,-5.383028903156628e-09,0.0077824375098137855,-0.008441527565721304
2023-02-20 15:00:00,1212,-7.7662663,9.250458,-8.969234,9.814985,2.5165500000000005,1.0784816549147536e-07,2.51655,3.238695571994299e-08,3.670458,0.0,0.0,0.0,0.421251040568927,2.649,-1.2954782287977198e-09,0.006187008000000001,-0.009153909457413007
2023-02-20 16:00:00,1213,-7.750758,8.459511,-9.806965,9.573782,1.806500784648299,1.734138415798725e-07,1.8065007846482992,2.218630267359245e-08,2.5165500000000005,0.0,0.0,0.0,0.5876439874820639,1.90158,-8.874521069436981e-10,0.0043230507846483,-0.008710050213735323
2023-02-20 17:00:00,1214,-9.983881,9.766237,-9.842586,9.951378,0.0,0.0,0.0,0.0,1.806500784648299,0.0,0.0,0.0,1.083482045993838,0.0,0.0,0.001806500784648299,-0.009806500784648299
2023-02-20 18:00:00,1215,-9.985521,-2.0283885,-4.536089,2.6255035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.491007125674782,1.491007125674782,0.0,0.3131114963917042,0.0,-0.3211114963917042
2023-02-20 19:00:00,1216,-9.831639,-4.0188274,-3.104991,-8.123494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4305576006721792,1.4305576006721792,0.0,0.30041709614115764,0.0,-0.30841709614115764
2023-02-20 20:00:00,1217,-9.705246,-0.85779285,-4.41052,-6.775868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1526814185963887,1.1526814185963887,0.0,0.24206309790524164,0.0,-0.2500630979052416
2023-02-20 21:00:00,1218,-9.707389,-1.7060928,-4.734337,3.485279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8603053314106596,0.8603053314106596,0.0,0.18066411959623851,0.0,-0.18866411959623852
2023-02-20 22:00:00,1219,-9.767856,-2.4219103,-5.319748,9.358986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6630162200303027,0.6630162200303027,0.0,0.09746338434445449,0.0,-0.10546338434445449
2023-02-20 23:00:00,1220,-9.961248,-7.6099257,-4.4899015,9.684011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4807067387269648,0.4807067387269648,0.0,0.07066389059286382,0.0,-0.07866389059286383
2023-02-21 00:00:00,1221,-5.1160026,-8.929496,1.9816666,8.396776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3834917933423922,0.3834917933423922,0.0,0.05637329362133165,0.0,-0.06437329362133165
2023-02-21 01:00:00,1222,-4.4857264,-9.6091385,-3.076851,8.101099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3746162239959127,0.3746162239959127,0.0,0.05506858492739917,0.0,-0.06306858492739917
2023-02-21 02:00:00,1223,0.26892853,-9.436524,-7.048058,8.741726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3793160980898871,0.3793160980898871,0.0,0.0557594664192134,0.0,-0.0637594664192134
2023-02-21 03:00:00,1224,-0.46270275,-8.077637,-8.038231,9.226458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3705209008925275,0.3705209008925275,0.0,0.05446657243120154,0.0,-0.06246657243120154
2023-02-21 04:00:00,1225,2.9262342,-5.510759,-6.8779583,6.5336704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4029096815075502,0.4029096815075502,0.0,0.059227723181609876,0.0,-0.06722772318160988
2023-02-21 05:00:00,1226,9.1125965,-0.26989555,0.9926052,-5.7067575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408019660310186,0.408019660310186,0.0,0.05997889006559734,0.0,-0.06797889006559735
2023-02-21 06:00:00,1227,9.732191,-1.6296873,7.0471573,-8.9032345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7844738332484322,0.7844738332484322,0.0,0.16473950498217077,0.0,-0.17273950498217078
2023-02-21 07:00:00,1228,8.950628,-1.3379927,7.320101,-7.4347906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.030200268241185,1.030200268241185,0.0,0.21634205633064885,0.0,-0.22434205633064885
2023-02-21 08:00:00,1229,7.8817253,-1.2323799,2.9988213,-7.5474052,3.91488245792716e-05,0.3742835541415214,3.91488245792716e-05,0.002835191880147904,0.0,0.0,0.0,0.34451625832096117,0.7187998124624826,0.37716,0.07223500657219593,3.9148824579271604e-08,-0.08047595873318393
2023-02-21 09:00:00,1230,8.011503,-3.443921,4.2909813,-7.9409304,4.20937303744613e-05,0.29266808810234063,2.9449057951896963e-06,0.007088808049410579,0.0,0.0,0.0,0.13910219304600085,0.4317702811483415,0.2997599999999999,0.028927908217683755,2.9449057951896964e-09,-0.0375303756593287
2023-02-21 10:00:00,1231,7.4084873,-5.6504245,-2.3416834,-4.5682793,4.3727981474583426e-05,0.402201622447832,1.634251100122128e-06,0.4050966354649172,0.0,0.0,0.0,0.0,0.402201622447832,0.8072999999999999,-0.01620386541859669,1.634251100122128e-09,-0.026229262774209422
2023-02-21 11:00:00,1232,7.380741,-7.536396,-6.708715,0.9588089,4.379342883065223e-05,0.2072997775912285,6.544735606880181e-08,1.5762516642325864e-07,0.0,0.0,0.0,0.10542395873028801,0.3127237363215165,0.2073,0.022139025028353826,6.544735606880181e-11,-0.030138950905082666
2023-02-21 12:00:00,1233,1.941987,-1.5583982,-9.504887,5.2848864,0.041989739573767254,0.6887789277099702,0.0419459461449366,0.7739674116093712,0.0,0.0,0.0,0.0,0.6887789277099702,1.5069,-0.03095869646437485,4.19459461449366e-05,-0.04278649998941911
2023-02-21 13:00:00,1234,-1.0536118,8.754732,-9.41765,5.548374,3.177045441606333,0.00018147300464945148,3.135055702032566,4.230155004286474e-08,0.0,0.0,0.0,0.5176493736030757,0.5178308466077252,3.30024,0.1087063667645839,0.0031350557020325656,-0.11348733517903555
2023-02-21 14:00:00,1235,-3.4894762,7.935087,-9.201831,9.065014,1.921049931125164,2.2089716782993492e-05,1.921049931125164,7.300398363952355e-08,3.177045441606333,0.0,0.0,0.0,0.401082820021834,2.02218,-2.920159345580942e-09,0.005098095372731497,-0.009255998795660433
2023-02-21 15:00:00,1236,-3.1330109,5.9691067,-9.658988,6.854355,1.2629790612030027,0.00014814026687527074,1.2629790612030027,2.1700874465295783e-07,1.921049931125164,0.0,0.0,0.0,0.4530021895181752,1.3296,-8.680349786118313e-09,0.003184028992328167,-0.00865808063531567
2023-02-21 16:00:00,1237,-7.084513,1.4088306,-9.509273,8.899151,0.37959238451296096,8.184303520945832e-05,0.3795923845129609,7.243057361229149e-06,1.2629790612030027,0.0,0.0,0.0,0.5953332146186374,0.39966,-2.8972229444916594e-07,0.0016425714457159637,-0.008883712614271297
2023-02-21 17:00:00,1238,-9.300676,-3.4373875,-5.361691,6.352192,0.37959238451296096,0.0,0.0,0.0,0.0,0.0,0.0,1.0105840978281972,1.0105840978281972,0.0,0.21222266054392142,0.0,-0.2194634757748955
2023-02-21 18:00:00,1239,-9.775267,-3.8166165,-2.6827993,-4.2176986,0.37959238451296096,0.0,0.0,0.0,0.0,0.0,0.0,1.3694959416450752,1.3694959416450752,0.0,0.28759414774546577,0.0,-0.29483496297643985
2023-02-21 19:00:00,1240,-9.647139,-2.529469,-5.484708,-8.015657,0.37959238451296096,0.0,0.0,0.0,0.0,0.0,0.0,1.2921111685653928,1.2921111685653928,0.0,0.27134334539873245,0.0,-0.27858416062970653
2023-02-21 20:00:00,1241,-8.84852,-2.0672855,-6.348682,-8.13647,0.37959238451296096,0.0,0.0,0.0,0.0,0.0,0.0,1.0293371944326124,1.0293371944326124,0.0,0.2161608108308486,0.0,-0.22340162606182268
2023-02-21 21:00:00,1242,-8.487146,-1.1863518,-2.5628304,-1.2768383,0.37959238451296096,0.0,0.0,0.0,0.0,0.0,0.0,0.8054186847075823,0.8054186847075823,0.0,0.16913792378859227,0.0,-0.17637873901956636
2023-02-21 22:00:00,1243,-4.6433597,-4.150858,0.9893789,7.2219124,0.37959238451296096,0.0,0.0,0.0,0.0,0.0,0.0,0.5024077131896406,0.5024077131896406,0.0,0.07385393383887717,0.0,-0.08109474906985126
2023-02-21 23:00:00,1244,1.6602287,-5.685835,5.0373497,7.434471,0.37959238451296096,0.0,0.0,0.0,0.0,0.0,0.0,0.3489829842096021,0.3489829842096021,0.0,0.05130049867881151,0.0,-0.058541313909785585
2023-02-22 00:00:00,1245,7.0314484,-8.708546,7.339531,7.313324,0.37959238451296096,0.0,0.0,0.0,0.0,0.0,0.0,0.2613174406508924,0.2613174406508924,0.0,0.03841366377568118,0.0,-0.04565447900665526
2023-02-22 01:00:00,1246,4.6884804,-9.637097,4.1320286,9.363533,0.37959238451296096,0.0,0.0,0.0,0.0,0.0,0.0,0.2424003533206401,0.2424003533206401,0.0,0.03563285193813409,0.0,-0.04287366716910817
2023-02-22 02:00:00,1247,3.1605482,-9.577536,-4.3406496,9.865353,0.37959238451296096,0.0,0.0,0.0,0.0,0.0,0.0,0.2235934313516751,0.2235934313516751,0.0,0.03286823440869623,0.0,-0.04010904963967031
2023-02-22 03:00:00,1248,0.30877686,-8.876986,-2.9595184,9.85825,0.37959238451296096,0.0,0.0,0.0,0.0,0.0,0.0,0.2330561617442255,0.2330561617442255,0.0,0.03425925577640115,0.0,-0.041500071007375225
2023-02-22 04:00:00,1249,2.9784784,-7.1739984,-0.15880013,8.555874,0.37959238451296096,0.0,0.0,0.0,0.0,0.0,0.0,0.2793553675045898,0.2793553675045898,0.0,0.041065239023174695,0.0,-0.04830605425414877
2023-02-22 05:00:00,1250,5.8414364,-5.219906,5.7428923,5.2033253,0.37959238451296096,0.0,0.0,0.0,0.0,0.0,0.0,0.3906829136849113,0.3906829136849113,0.0,0.05743038831168196,0.0,-0.06467120354265604
2023-02-22 06:00:00,1251,-4.1126356,1.8260212,9.785,-5.7770944,0.37959238451296096,0.0,0.0,0.0,0.0,0.0,0.0,0.7317495521662594,0.7317495521662594,0.0,0.15366740595491446,0.0,-0.16090822118588854
2023-02-22 07:00:00,1252,-6.836258,1.4329681,9.669622,-5.3279233,0.37959238451296096,0.0,0.0,0.0,0.0,0.0,0.0,1.004905265728523,1.004905265728523,0.0,0.2110301058029898,0.0,-0.2182709210339639
2023-02-22 08:00:00,1253,-5.3549604,4.3019476,6.454296,-5.722928,0.3813192782573775,1.1630546739070269e-07,0.0017268937444165349,0.01564210094332695,0.0,0.0,0.0,0.7148355129497421,0.7148356292552095,0.01746,0.14948977368171276,1.726893744416535e-06,-0.15805844059912522
2023-02-22 09:00:00,1254,4.6742115,-0.8532114,-5.3275375,-3.4438324,0.3828220088084266,0.39782015029907225,0.001502730551049113,1.8029445765714627e-05,0.0,0.0,0.0,0.04720079437378932,0.4450209446728616,0.39942,0.009911445640665128,1.502730551049113e-06,-0.01714883685648941
2023-02-22 10:00:00,1255,4.0502396,-1.5619059,-7.94995,-3.0026426,0.38450773906369373,0.4447324228944607,0.001685730255267117,0.040993128062874216,0.0,0.0,0.0,0.0,0.4447324228944607,0.4875,-0.0016397251225149687,1.685730255267117e-06,-0.009077361014957219
2023-02-22 11:00:00,1256,3.4119415,-0.5456228,-9.6180315,-1.238204,0.4161897080649385,0.4587411574378966,0.03168196900124475,1.2864294630823963,0.0,0.0,0.0,0.0,0.4587411574378966,1.77852,-0.05145717852329585,3.168196900124475e-05,-0.0650886283915792
2023-02-22 12:00:00,1257,5.244913,-3.6770592,-9.318569,0.23018837,0.4163780944656292,0.7129066403003319,0.0001883864006907097,0.7733350704321106,0.0,0.0,0.0,0.0,0.7129066403003319,1.48644,-0.030933402817284423,1.883864006907097e-07,-0.0419675103669144
2023-02-22 13:00:00,1258,7.8682976,-3.3059883,-8.750978,2.1076593,0.4163975452566866,0.5747581441087019,1.9450791057413877e-05,0.8845412425223063,0.0,0.0,0.0,0.0,0.5747581441087019,1.45932,-0.03538164970089225,1.9450791057413878e-08,-0.046971580273781455
2023-02-22 14:00:00,1259,8.849028,-6.744561,-6.447789,-1.0791435,0.4163976281302519,0.5098134352022106,8.287356527361565e-08,0.006486497530388093,0.0,0.0,0.0,0.0,0.5098134352022106,0.5163,-0.0002594599012155237,8.287356527361566e-11,-0.007459097215480526
2023-02-22 15:00:00,1260,7.8824787,-4.016694,-8.234264,0.094052315,0.4164022754165735,0.4987473939680025,4.647286321618594e-06,0.22106770117553387,0.0,0.0,0.0,0.0,0.4987473939680025,0.71982,-0.008842708047021355,4.647286321618594e-09,-0.017115246649352198
2023-02-22 16:00:00,1261,5.93174,-2.2251992,-9.600808,2.328063,0.41663127252643994,0.7297410779275437,0.0002289971098664682,0.11091783805272629,0.0,0.0,0.0,0.0,0.7297410779275437,0.8409,-0.004436713522109051,2.2899710986646822e-07,-0.01215826916442967
2023-02-22 17:00:00,1262,9.4432335,-7.8812556,-8.026296,-9.000794,0.4166312727089675,0.00642,1.8252753289615955e-10,1.661940103403481e-10,0.0,0.0,0.0,1.1101436657426762,1.1165636657426763,0.00642,0.23313016979931422,1.8252753289615957e-13,-0.2402969072682053
2023-02-22 18:00:00,1263,7.4416733,-7.917092,-6.693119,-9.887961,0.4166312727089675,0.0,0.0,0.0,0.0,0.0,0.0,1.4181577078676848,1.4181577078676848,0.0,0.29781311865221377,0.0,-0.30497985610679584
2023-02-22 19:00:00,1264,5.615732,-9.368797,-9.046759,-9.97738,0.4166312727089675,0.0,0.0,0.0,0.0,0.0,0.0,1.402758177495352,1.402758177495352,0.0,0.2945792172740239,0.0,-0.301745954728606
2023-02-22 20:00:00,1265,9.129011,-9.396986,-7.9176145,-9.977648,0.4166312727089675,0.0,0.0,0.0,0.0,0.0,0.0,1.1861704940137017,1.1861704940137017,0.0,0.24909580374287735,0.0,-0.2562625411974594
2023-02-22 21:00:00,1266,9.813992,-9.071384,-2.629489,-9.722626,0.4166312727089675,0.0,0.0,0.0,0.0,0.0,0.0,0.9896873597461696,0.9896873597461696,0.0,0.2078343455466956,0.0,-0.21500108300127768
2023-02-22 22:00:00,1267,9.960587,-3.7402859,8.527477,2.7068214,0.4166312727089675,0.0,0.0,0.0,0.0,0.0,0.0,0.7203594207409525,0.7203594207409525,0.0,0.10589283484892001,0.0,-0.11305957230350207
2023-02-22 23:00:00,1268,9.97011,-1.7741966,9.560488,6.747242,0.4166312727089675,0.0,0.0,0.0,0.0,0.0,0.0,0.5347209817874817,0.5347209817874817,0.0,0.0786039843227598,0.0,-0.08577072177734187
2023-02-23 00:00:00,1269,9.939732,9.336313,9.874247,9.893187,0.4166312727089675,0.0,0.0,0.0,0.0,0.0,0.0,0.4557611848472805,0.4557611848472805,0.0,0.06699689417255023,0.0,-0.07416363162713228
2023-02-23 01:00:00,1270,9.872782,8.878214,9.928984,9.962957,0.4166312727089675,0.0,0.0,0.0,0.0,0.0,0.0,0.396563046756099,0.396563046756099,0.0,0.058294767873146545,0.0,-0.06546150532772861
2023-02-23 02:00:00,1271,9.639713,7.514244,9.814337,9.983252,0.4166312727089675,0.0,0.0,0.0,0.0,0.0,0.0,0.3959891242564881,0.3959891242564881,0.0,0.058210401265703746,0.0,-0.0653771387202858
2023-02-23 03:00:00,1272,9.382366,7.157654,9.826981,9.955048,0.4166312727089675,0.0,0.0,0.0,0.0,0.0,0.0,0.4354219005858933,0.4354219005858933,0.0,0.06400701938612631,0.0,-0.07117375684070837
2023-02-23 04:00:00,1273,8.036596,6.8820877,9.921045,8.461931,0.4166312727089675,0.0,0.0,0.0,0.0,0.0,0.0,0.5072430973887663,0.5072430973887663,0.0,0.07456473531614864,0.0,-0.0817314727707307
2023-02-23 05:00:00,1274,1.9843788,6.485811,9.990822,-1.4856453,0.4166312727089675,0.0,0.0,0.0,0.0,0.0,0.0,0.6192943085378191,0.6192943085378191,0.0,0.0910362633550594,0.0,-0.09820300080964146
2023-02-23 06:00:00,1275,0.14401817,0.78517437,9.9985485,-4.5789194,0.4166312727089675,0.0,0.0,0.0,0.0,0.0,0.0,1.0122710633455232,1.0122710633455232,0.0,0.21257692330255987,0.0,-0.21974366075714194
2023-02-23 07:00:00,1276,-4.079263,0.036254883,9.985416,-6.900964,0.4166312727089675,0.0,0.0,0.0,0.0,0.0,0.0,1.2824961983647618,1.2824961983647618,0.0,0.2693242016566,0.0,-0.27649093911118205
2023-02-23 08:00:00,1277,5.555319,2.2096071,9.087383,-9.068314,0.4168595357380609,0.00681924200668931,0.00022826302909338846,0.23318049736976623,0.0,0.0,0.0,0.8798601660179577,0.886679408024647,0.24024,0.17544341496898044,2.2826302909338846e-07,-0.20243026643696352
2023-02-23 09:00:00,1278,7.924286,4.1615286,8.835726,-9.776356,0.41794100647292537,0.04902706115484237,0.0010814707348644733,0.12197455372810363,0.0,0.0,0.0,0.6762349506727909,0.7252620118276333,0.17214,0.13713035749216196,1.0814707348644732e-06,-0.1546633940168398
2023-02-23 10:00:00,1279,8.842464,3.441208,6.806261,-9.610765,0.4186242276678334,0.15943132241249086,0.0006832211949080229,0.020809503786563873,0.0,0.0,0.0,0.509146838908008,0.668578161320499,0.18096,0.10608845601921912,6.832211949080229e-07,-0.1150206986069363
2023-02-23 11:00:00,1280,9.581959,3.9182587,-1.5422573,-5.8687425,0.42066108652806444,0.6179467723309994,0.0020368588602310044,9.115184103757201e-06,0.0,0.0,0.0,0.07521971809340278,0.6931664904244021,0.6201,0.015795776192250432,2.0368588602310043e-06,-0.022957265668703354
2023-02-23 12:00:00,1281,9.888306,1.2623787,-2.8120542,-3.1230211,0.4207478540678306,0.5091270929038525,8.676753976615144e-05,1.552852515046652e-06,0.0,0.0,0.0,0.5748260279370494,1.083953120840902,0.50922,0.12071340375267978,8.676753976615145e-08,-0.12787212680454765
2023-02-23 13:00:00,1282,9.927986,-0.10614586,-1.1721029,-4.9157906,0.4207652947302056,0.4184153084421158,1.744066237498191e-05,6.3226646698603865e-06,0.0,0.0,0.0,0.39572255348446844,0.8141378619265842,0.41844,0.08310148332515158,1.744066237498191e-08,-0.09026050760285048
2023-02-23 14:00:00,1283,9.906843,-3.9379463,-3.3234491,-7.3360257,0.4207657211308755,0.46217873278856275,4.2640066995693356e-07,8.297877568543299e-07,0.0,0.0,0.0,0.26006658324970416,0.7222453160382669,0.46218,0.054613949290927596,4.264006699569336e-10,-0.06177248880702585
2023-02-23 15:00:00,1284,9.884964,-1.6984959,-4.350123,-9.159758,0.42076851351879296,0.31541684151649474,2.792387917454107e-06,2.0733155649622859e-07,0.0,0.0,0.0,0.5081732076044027,0.8235900491208974,0.31542,0.1067163653036623,2.7923879174541068e-09,-0.11387484869219493
2023-02-23 16:00:00,1285,8.735472,-4.6114182,-6.504489,-9.385708,0.42076858774396647,0.04889991255998612,7.422517352836165e-08,1.1767312261667938e-08,0.0,0.0,0.0,0.9294252564323306,0.9783251689923168,0.0489,0.19517930338009695,7.422517352836165e-11,-0.20233776727905575
2023-02-23 17:00:00,1286,3.9687395,-8.266397,-9.372085,-9.577705,0.4207689337865876,0.07499951720237731,3.460426211177036e-07,1.2056247840064315e-07,0.0,0.0,0.0,1.243594293075058,1.3185938102774355,0.075,0.2611547967232631,3.460426211177036e-10,-0.2683132694495432
2023-02-23 18:00:00,1287,-5.120489,-9.037824,-9.81103,-9.641685,0.4207689337865876,0.0,0.0,0.0,0.0,0.0,0.0,1.7003112506371298,1.7003112506371298,0.0,0.35706536263379723,0.0,-0.36422382476622406
2023-02-23 19:00:00,1288,-7.4354415,-9.357615,-9.944817,-9.592726,0.4207689337865876,0.0,0.0,0.0,0.0,0.0,0.0,1.5746913778375458,1.5746913778375458,0.0,0.3306851893458846,0.0,-0.3378436514783114
2023-02-23 20:00:00,1289,0.1368866,-9.710986,-9.919445,-9.329275,0.4207689337865876,0.0,0.0,0.0,0.0,0.0,0.0,1.3283850211175203,1.3283850211175203,0.0,0.2789608544346793,0.0,-0.2861193165671061
2023-02-23 21:00:00,1290,6.991169,-9.703615,-9.666575,-3.689067,0.4207689337865876,0.0,0.0,0.0,0.0,0.0,0.0,1.1859999767870928,1.1859999767870928,0.0,0.24905999512528948,0.0,-0.2562184572577163
2023-02-23 22:00:00,1291,9.527508,-6.0133333,-5.3580523,8.368378,0.4207689337865876,0.0,0.0,0.0,0.0,0.0,0.0,0.8131227754053645,0.8131227754053645,0.0,0.11952904798458858,0.0,-0.1266875101170154
2023-02-23 23:00:00,1292,9.890392,6.184803,8.235628,9.910156,0.4207689337865876,0.0,0.0,0.0,0.0,0.0,0.0,0.5919822779350219,0.5919822779350219,0.0,0.08702139485644822,0.0,-0.09417985698887504
2023-02-24 00:00:00,1293,7.240406,9.425816,9.639698,9.945923,0.4207689337865876,0.0,0.0,0.0,0.0,0.0,0.0,0.5038906575161086,0.5038906575161086,0.0,0.07407192665486796,0.0,-0.08123038878729479
2023-02-24 01:00:00,1294,1.90028,9.7337265,9.281944,9.960413,0.4207689337865876,0.0,0.0,0.0,0.0,0.0,0.0,0.429426714636988,0.429426714636988,0.0,0.06312572705163723,0.0,-0.07028418918406405
2023-02-24 02:00:00,1295,0.020095825,8.999525,8.156254,9.956034,0.4207689337865876,0.0,0.0,0.0,0.0,0.0,0.0,0.4129613545093458,0.4129613545093458,0.0,0.06070531911287383,0.0,-0.06786378124530065
2023-02-24 03:00:00,1296,5.245064,7.4366264,8.260855,9.874329,0.4207689337865876,0.0,0.0,0.0,0.0,0.0,0.0,0.3538480690913845,0.3538480690913845,0.0,0.05201566615643352,0.0,-0.059174128288860345
2023-02-24 04:00:00,1297,6.5147896,6.722315,8.936815,9.642433,0.4207689337865876,0.0,0.0,0.0,0.0,0.0,0.0,0.3637926070919865,0.3637926070919865,0.0,0.053477513242522014,0.0,-0.06063597537494884
2023-02-24 05:00:00,1298,6.99757,5.810459,9.550144,9.1972065,0.4207689337865876,0.0,0.0,0.0,0.0,0.0,0.0,0.4876845671886811,0.4876845671886811,0.0,0.07168963137673612,0.0,-0.07884809350916294
2023-02-24 06:00:00,1299,-1.8965654,1.0062609,9.765781,7.107439,0.4207689337865876,0.0,0.0,0.0,0.0,0.0,0.0,0.9164949104329888,0.9164949104329888,0.0,0.19246393119092764,0.0,-0.19962239332335446
2023-02-24 07:00:00,1300,-7.603168,1.5931559,9.749451,5.209406,0.4207689337865876,0.0,0.0,0.0,0.0,0.0,0.0,1.127317539806994,1.127317539806994,0.0,0.2367366833594687,0.0,-0.24389514549189553
2023-02-24 08:00:00,1301,-2.247592,2.5985641,5.78479,-3.8036623,0.42154914253581854,6.453991655143909e-06,0.000780208749230951,0.01987227346301079,0.0,0.0,0.0,0.8924277021848607,0.8924341561765158,0.0207,0.18661492652030032,7.802087492309511e-07,-0.19546175168833382
2023-02-24 09:00:00,1302,6.68676,3.176756,-3.6846943,-7.0461364,0.4239234910206364,0.08359807203412055,0.002374348484817892,2.6177662693953608e-06,0.0,0.0,0.0,0.5948068603429494,0.6784049323770699,0.0861,0.12490933596136859,2.374348484817892e-06,-0.13206408583794504
2023-02-24 10:00:00,1303,5.97361,5.5127897,-8.396138,-5.146105,0.8430166870320606,0.6637394510883358,0.4190931960114241,0.035649742203633164,0.0,0.0,0.0,0.0,0.6637394510883358,1.14054,-0.0014259896881453266,0.0004190931960114241,-0.008337298221110796
2023-02-24 11:00:00,1304,6.2239666,1.116045,-7.4184837,-1.3298855,0.8467137267592995,0.634231283547281,0.003697039727238938,0.009157054957415981,0.0,0.0,0.0,0.0,0.634231283547281,0.64728,-0.00036628219829663926,3.697039727238938e-06,-0.006722337059292359
2023-02-24 12:00:00,1305,8.398186,-4.489689,-4.7792826,1.5866566,0.8467141579821067,0.1795192081832886,4.3122280723764567e-07,3.397889072948601e-07,0.0,0.0,0.0,0.7838667589655051,0.9633859671487937,0.17952,0.16461200579119975,4.312228072376457e-10,-0.17091860678851545
2023-02-24 13:00:00,1306,9.19512,-7.2900324,-7.911597,7.554291,0.8467141865239419,0.43367994830131534,2.8541835238598877e-08,1.6136781542570588e-08,0.0,0.0,0.0,0.2689120328341695,0.7025919811354848,0.43368,0.05647152624970433,2.8541835238598876e-11,-0.0627780992768247
2023-02-24 14:00:00,1307,8.847103,-6.2365017,-7.3436284,4.0897074,0.8467142810675392,0.35369987350702287,9.454359724031746e-08,3.2891957714298316e-08,0.0,0.0,0.0,0.25820575559450315,0.611905629101526,0.3537,0.05422320735916735,9.454359724031745e-11,-0.06052978168739227
2023-02-24 15:00:00,1308,4.204626,-2.4243689,-7.7362223,-0.8389139,0.8480800672334816,0.605325443227029,0.001365786165942438,0.4825969355983887,0.0,0.0,0.0,0.0,0.605325443227029,1.08936,-0.019303877423935547,1.365786165942438e-06,-0.028022067753626465
2023-02-24 16:00:00,1309,-7.285462,4.934334,-9.923745,6.4627247,2.531851235455909,8.741175602881413e-06,1.6837711682224275,6.248528002856802e-07,0.0,0.0,0.0,0.795058059506214,0.7950668006818169,1.7724000000000002,0.16696216750219292,0.0016837711682224274,-0.17158228931199157
2023-02-24 17:00:00,1310,-9.836002,-1.9479513,-9.962268,9.868086,0.05866858823418619,2.317101266817186e-05,0.05866858823418607,2.0422485301969538e-05,2.531851235455909,0.0,0.0,0.0,1.1696253562482506,0.0617999999999999,-8.168994120787815e-07,0.002590519823690095,-0.010474101659060311
2023-02-24 18:00:00,1311,-8.82995,-9.284197,-9.691816,-7.596916,0.05866858823418619,0.0,0.0,0.0,0.0,0.0,0.0,1.4430014574345558,1.4430014574345558,0.0,0.3030303060612567,0.0,-0.3109129688847883
2023-02-24 19:00:00,1312,-9.833337,-9.484099,-9.914302,-8.409821,0.05866858823418619,0.0,0.0,0.0,0.0,0.0,0.0,1.4189116157452444,1.4189116157452444,0.0,0.29797143930650133,0.0,-0.30585410213003295
2023-02-24 20:00:00,1313,-9.463111,-7.9411087,-9.917087,-7.4963307,0.05866858823418619,0.0,0.0,0.0,0.0,0.0,0.0,1.115173887370008,1.115173887370008,0.0,0.23418651634770168,0.0,-0.2420691791712333
2023-02-24 21:00:00,1314,-1.1126614,0.87545204,-5.507398,8.970066,0.05866858823418619,0.0,0.0,0.0,0.0,0.0,0.0,1.001723300356801,1.001723300356801,0.0,0.21036189307492817,0.0,-0.21824455589845979
2023-02-24 22:00:00,1315,9.169636,8.2279625,9.519999,9.89864,0.05866858823418619,0.0,0.0,0.0,0.0,0.0,0.0,0.7144968762307612,0.7144968762307612,0.0,0.10503104080592189,0.0,-0.11291370362945352
2023-02-24 23:00:00,1316,8.923265,9.8615055,9.790689,9.95673,0.05866858823418619,0.0,0.0,0.0,0.0,0.0,0.0,0.5385572245935266,0.5385572245935266,0.0,0.0791679120152484,0.0,-0.08705057483878004
2023-02-25 00:00:00,1317,-9.389081,8.819048,4.305876,9.284464,0.05866858823418619,0.0,0.0,0.0,0.0,0.0,0.0,0.5068187756121239,0.5068187756121239,0.0,0.0745023600149822,0.0,-0.08238502283851383
2023-02-25 01:00:00,1318,5.1593018,9.854223,5.7376404,9.189621,0.05866858823418619,0.0,0.0,0.0,0.0,0.0,0.0,0.4666869746311202,0.4666869746311202,0.0,0.06860298527077466,0.0,-0.07648564809430629
2023-02-25 02:00:00,1319,9.120813,9.943848,5.4130077,9.679281,0.05866858823418619,0.0,0.0,0.0,0.0,0.0,0.0,0.4805717589895519,0.4805717589895519,0.0,0.07064404857146413,0.0,-0.07852671139499576
