agent_date,agent_action_pv_to_house,agent_action_pv_to_batt,agent_action_batt_to_house,agent_action_grid_to_batt,agent_soc_kWh,agent_house_consumed_kWh,agent_pv_to_house_kWh,agent_pv_to_batt_kWh,agent_pv_to_grid_kWh,agent_batt_to_house_kWh,agent_batt_to_grid_kWh,agent_grid_to_batt_kWh,agent_grid_to_house_kWh,agent_step_cost_€,random_date,random_action_pv_to_house,random_action_pv_to_batt,random_action_batt_to_house,random_action_grid_to_batt,random_soc_kWh,random_house_consumed_kWh,random_pv_to_house_kWh,random_pv_to_batt_kWh,random_pv_to_grid_kWh,random_batt_to_house_kWh,random_batt_to_grid_kWh,random_grid_to_batt_kWh,random_grid_to_house_kWh,random_step_cost_€,rule_date,rule_action_pv_to_house,rule_action_pv_to_batt,rule_action_batt_to_house,rule_action_grid_to_batt,rule_soc_kWh,rule_house_consumed_kWh,rule_pv_to_house_kWh,rule_pv_to_batt_kWh,rule_pv_to_grid_kWh,rule_batt_to_house_kWh,rule_batt_to_grid_kWh,rule_grid_to_batt_kWh,rule_grid_to_house_kWh,rule_step_cost_€
2023-05-07 17:00:00,0.0050103366,0.013049483,0.79393893,0.00047793984,0.04006409055384999,1.1081559330770518,0.005382905269861221,0.014019842877388,1.0549572518527506,0.0,0.0,0.0023896992206573486,1.1027730278071906,3.9034756948638147,2023-05-07 17:00:00,0.20754732,0.4621031,0.24864368,0.37192893,3.1586615811791177,1.4040380274564028,0.2229805407732725,0.49646508504509923,0.3549143741816282,1.1810574866831303,3.5689425133168697,1.8596446514129639,0.0,-160.4925013556503,2023-05-07 17:00:00,1.0,0.0,1.0,1.0,4.812554683544203,5.82436,1.07436,0.0,0.0,4.75,0.0,3.748906329115945,0.0,291.47746708876474
2023-05-07 18:00:00,0.0064221025,0.6199156,0.9861922,0.0002258718,0.13664799872538452,1.3518017530249866,0.0010415365755558014,0.10053791275262831,0.06060055067181587,0.0,0.0,0.0011293590068817139,1.3507602164494308,123.48596944014142,2023-05-07 18:00:00,0.6065771,0.48672834,0.3241265,0.78206664,3.7898072775126392,1.3518017530249866,0.09837467381358146,0.07893760224401951,0.0,0.9726156622876861,2.0281128398324757,3.910333216190338,0.280811416923719,206.85073039151757,2023-05-07 18:00:00,1.0,0.0,1.0,1.0,4.75,4.734106949366993,0.16218,0.0,0.0,4.5719269493669925,0.0,5.0,0.0,478.15
2023-05-07 19:00:00,0.013235033,0.97205436,0.99840707,0.0013214648,0.1429249564161003,1.3432094659394258,0.0,0.0,0.0,0.0,0.0,0.006607323884963989,1.3432094659394258,136.73644080921068,2023-05-07 19:00:00,0.048113197,0.11523001,0.2603062,0.048611578,0.23090499360114336,1.3432094659394258,0.0,0.0,0.0,0.9371848481603784,2.6631320654766286,0.24305788800120354,0.4060246177790474,-204.02322039724305,2023-05-07 19:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,506.5
2023-05-07 20:00:00,0.029657513,0.97305954,0.9998274,0.0006791949,0.1461511323203743,1.1164440058329632,0.0,0.0,0.0,0.0,0.0,0.003395974636077881,1.1164440058329632,120.30440910178909,2023-05-07 20:00:00,0.04968758,0.93338346,0.94232404,0.47257513,2.4756368519738317,1.1164440058329632,0.0,0.0,0.0,0.0,0.0,2.3628756403923035,1.1164440058329632,373.7833095939804,2023-05-07 20:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,537.1500000000001
2023-05-07 21:00:00,0.080743164,0.96450245,0.9998396,0.0007483065,0.14970558825632935,0.8355525603129371,0.0,0.0,0.0,0.0,0.0,0.003741532564163208,0.8355525603129371,91.65091494217936,2023-05-07 21:00:00,0.013024403,0.49067694,0.64881563,0.9179096,4.360070705413818,1.525920293966019,0.0,0.0,0.0,1.525920293966019,0.8259347154091209,4.589548110961914,0.0,410.986582794365,2023-05-07 21:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,546.0
2023-05-07 22:00:00,0.2635245,0.84570575,0.99992466,0.00046277046,0.15190374795100098,0.5365313794444216,0.0,0.0,0.0,0.0,0.0,0.002313852310180664,0.5365313794444216,57.2415289692914,2023-05-07 22:00:00,0.61196816,0.13977341,0.033801634,0.94303304,4.47940693795681,0.5365313794444216,0.0,0.0,0.0,0.14000863792792842,4.002058532215199,4.715165197849274,0.39652274151649325,117.87593192160494,2023-05-07 22:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,531.15
2023-05-07 23:00:00,0.6757295,0.65937835,0.99978185,0.00022429228,0.1529691362728775,0.3226827877067955,0.0,0.0,0.0,0.0,0.0,0.0011214613914489746,0.3226827877067955,31.729578369136973,2023-05-07 23:00:00,0.4684177,0.8559351,0.37879705,0.9208051,4.373824208974838,1.6119468454143,0.0,0.0,0.0,1.6119468454143,2.6434897456446693,4.604025483131409,0.0,192.1128969163256,2023-05-07 23:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,489.95
2023-05-08 00:00:00,0.94038343,0.30178663,0.9923658,0.00025466084,0.15417877528569107,0.2458081073165529,0.0,0.0,0.0,0.0,0.0,0.0012733042240142822,0.2458081073165529,24.273277869745318,2023-05-08 00:00:00,0.24429496,0.7564561,0.90536124,0.15468635,0.7347601465880871,3.761896343723847,0.0,0.0,0.0,3.761896343723847,0.39323665480224923,0.773431733250618,0.0,37.35036450676775,2023-05-08 00:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,491.2
2023-05-08 01:00:00,0.5446699,0.0844931,0.99564517,0.00046151876,0.15637098941704636,0.1728642564199116,0.0,0.0,0.0,0.0,0.0,0.002307593822479248,0.1728642564199116,15.516722494470981,2023-05-08 01:00:00,0.14665632,0.8888125,0.7668047,0.6304412,3.7293557934463024,0.1728642564199116,0.0,0.0,0.0,0.0,0.0,3.1522059440612793,0.1728642564199116,294.5347183586239,2023-05-08 01:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,442.9
2023-05-08 02:00:00,0.12415931,0.037642837,0.99738383,0.00026604533,0.1576347047438324,0.1757292842415245,0.0,0.0,0.0,0.0,0.0,0.0013302266597747803,0.1757292842415245,15.444901135920338,2023-05-08 02:00:00,0.82769793,0.21088074,0.86805815,0.7576866,3.5990114212036133,3.0754327886626025,0.0,0.0,0.0,3.0754327886626025,0.4674552151113845,3.788433074951172,0.0,289.68889871382464,2023-05-08 02:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,436.15000000000003
2023-05-08 03:00:00,0.007413268,0.043572932,0.99418175,0.00026261806,0.15888214055201416,0.1829162863895223,0.0,0.0,0.0,0.0,0.0,0.0013130903244018555,0.1829162863895223,15.477109937736769,2023-05-08 03:00:00,0.2615508,0.088985585,0.11505396,0.74219924,3.5254464000463486,0.39337648752341997,0.0,0.0,0.0,0.39337648752341997,3.0256843626200123,3.7109962105751038,0.0,57.57304834670725,2023-05-08 03:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,420.05
2023-05-08 04:00:00,0.005240202,0.081845075,0.9956038,0.0005686581,0.16158326659104233,0.2566236574973258,0.0,0.0,0.0,0.0,0.0,0.0028432905673980713,0.2566236574973258,21.83673834912716,2023-05-08 04:00:00,0.5653092,0.32250097,0.10303424,0.28107217,1.335092805325985,0.34507961597113807,0.0,0.0,0.0,0.34507961597113807,3.0040944640728933,1.405360847711563,0.0,-134.54942115296956,2023-05-08 04:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,420.79999999999995
2023-05-08 05:00:00,0.012966156,0.05133018,0.999774,0.0005325377,0.16411282066008454,0.3678770014927967,0.0,0.0,0.0,0.0,0.0,0.0026626884937286377,0.3678770014927967,33.685763216675014,2023-05-08 05:00:00,0.054736834,0.045093995,0.81964827,0.20972832,0.9962094984948635,1.0395911774881126,0.0,0.0,0.0,1.0395911774881126,0.22874698757157308,1.0486415773630142,0.0,74.53661715793992,2023-05-08 05:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,454.54999999999995
2023-05-08 06:00:00,0.0025056005,0.008503139,0.99999034,0.00015589595,0.1650646464259327,0.8874852858964357,6.554650783538819e-05,0.00022244211673736573,0.025872011375427245,0.0,0.0,0.0007794797420501709,0.8874197393886003,81.02426444068078,2023-05-08 06:00:00,0.94606096,0.9836829,0.01565746,0.44282094,3.1240554332983494,0.8874852858964357,0.02474895459651947,0.02573314390182495,0.0,0.0,0.0,2.2141046822071075,0.8627363312999162,289.09998162911995,2023-05-08 06:00:00,1.0,0.0,1.0,1.0,4.75,4.53866,0.02616,0.0,0.0,4.5125,0.0,5.0,0.0,469.79999999999995
2023-05-08 07:00:00,0.0014753342,0.01080668,0.99999917,8.237362e-05,0.16668049083635214,0.9653052648966391,0.00017597785949707032,0.001289020757675171,0.11781500138282776,0.0,0.0,0.0004118680953979492,0.9651292870371421,84.55220657499629,2023-05-08 07:00:00,0.1218882,0.87668693,0.07818984,0.7527868,3.675080028275013,0.9653052648966391,0.014538824252486229,0.10457121708869933,0.0001699586588144314,0.23205593188824927,2.7357967297451826,3.763934075832367,0.7187105087559036,174.21365336541947,2023-05-08 07:00:00,1.0,0.0,1.0,1.0,4.75,4.63178,0.11928,0.0,0.0,4.5125,0.0,5.0,0.0,498.7
2023-05-08 08:00:00,0.00024348497,0.031052023,0.9999994,0.00022518635,0.22138361514082555,0.7716666172409143,0.00044268490076065063,0.05645630437016487,1.7612210107290744,0.0,0.0,0.001125931739807129,0.7712239323401537,-109.73503114365214,2023-05-08 08:00:00,0.4563431,0.35217285,0.5386334,0.39338353,2.476849660260677,2.7102313729806555,0.8296865431094169,0.6402925048828125,0.3481409520077705,1.8805448298712386,1.6107811969900236,1.9669176638126373,0.0,0.8872622790031528,2023-05-08 08:00:00,0.42443106,0.5755689,0.0,1.0,5.744130686939716,0.7716666172409143,0.771666591142416,1.0464533546733856,5.418419823932652e-08,0.0,4.5125,5.0,2.6098498362436828e-08,54.097871883329844
2023-05-08 09:00:00,0.0003990829,0.018699259,0.9999994,0.00022137165,0.2383355962209404,0.4594236177517263,0.0003572111213207245,0.0167373323571682,0.877985456521511,0.0,0.0,0.001106858253479004,0.4590664066304056,-41.785397285679025,2023-05-08 09:00:00,0.041642282,0.64585596,0.6755542,0.21290053,1.5604656555825471,1.6268570925656516,0.0372731739141047,0.5780927555680275,0.2797140705178678,1.5895839186515468,0.7634232585960963,1.0645026713609695,0.0,2.1367478781230176,2023-05-08 09:00:00,0.5132766,0.4867234,0.0,1.0,5.201080090394722,0.4594236177517263,0.4594235985374451,0.4356563747870922,2.667546272761001e-08,0.0,4.75,4.255869313060284,1.92142812216467e-08,-49.418010747033804
2023-05-08 10:00:00,0.0017879009,0.03888312,0.99998313,0.00034743547,0.2834460832294226,0.4072154717765352,0.002103536953926086,0.04574754579484462,1.128688917251229,0.0,0.0,0.0017371773719787598,0.40511193482260915,-66.43813565741326,2023-05-08 10:00:00,0.011135493,0.8869742,0.60934603,0.4029966,2.90561645979011,0.9164217311587937,0.013101353410910814,1.0435606435132025,0.11987800307588659,0.9033203777478829,0.5791219950555369,2.0149829983711243,0.0,121.12307534206208,2023-05-08 10:00:00,0.34611273,0.6538873,0.0,1.0,5.49091230883578,0.4072154717765352,0.4072154691410064,0.7693245308589934,1.1102230246251565e-16,0.0,4.75,4.798919909605278,2.6355287952029016e-09,4.50258872264385
2023-05-08 11:00:00,0.0010607839,0.053387225,0.9937235,0.0033248365,0.42962251118731504,0.4607704348976805,0.002727020723819733,0.1372457417035103,2.4307872375726705,0.0,0.0,0.01662418246269226,0.45804341417386074,-163.31642882175643,2023-05-08 11:00:00,0.49593756,0.17208393,0.6819509,0.68446636,3.671482377190202,3.1573498772774506,1.2749364315354825,0.44238648178160195,0.853437086682916,1.882413445741968,0.8779221910586367,3.4223318099975586,0.0,141.17929671805393,2023-05-08 11:00:00,0.1792351,0.8207649,0.0,1.0,6.779035709227314,0.4607704348976805,0.46077042759418496,2.1099895724058153,0.0,0.0,4.75,4.50908769116422,7.303495530575077e-09,-20.113768054930404
2023-05-08 12:00:00,0.0035874844,0.08957568,0.86520445,0.021463156,0.8260094568688572,0.8471530989851564,0.012412767634391786,0.3099336377745867,3.1376735945910212,0.0,0.0,0.1073157787322998,0.8347403313507646,-182.2362512141604,2023-05-08 12:00:00,0.40538266,0.08552552,0.62893254,0.8830679,4.47569656274303,3.596291106693954,1.4026321216732265,0.29592001021519304,1.7614678681115803,2.1936589850207278,1.2942492733099638,4.415339529514313,0.0,112.84865821169979,2023-05-08 12:00:00,0.24484052,0.7551595,0.0,1.0,7.321175400988876,0.8471530989851564,0.8471530878451466,2.612866963713169,0.0,0.0,4.75,3.2209642907726863,1.114000980351193e-08,-126.90996294124625
2023-05-08 13:00:00,0.0053938925,0.08172536,0.79883695,0.03687367,1.2665965646290482,0.5775046259925675,0.01844096340358257,0.2794075607442856,3.1210114758521317,0.0,0.0,0.1843683421611786,0.5590636625889849,-199.02717752594572,2023-05-08 13:00:00,0.10651013,0.86139333,0.96218264,0.20551972,3.773952722584843,4.455258894000775,0.3641432317739725,2.9449832086873053,0.10973355953872233,4.091115662226803,0.16079607237907598,1.0275986045598984,0.0,63.37424369987019,2023-05-08 13:00:00,0.16891731,0.8310827,0.0,0.0,5.020463036191165,0.5775046454688907,0.5775046454688907,2.841355405476093,0.0,0.0,4.75,0.0,0.0,-397.62249999999995
2023-05-08 14:00:00,0.009060323,0.039766103,0.87076235,0.018677473,0.1785664448787867,1.0693078980372495,0.021548529170751573,0.09457731347858907,2.2622141573506593,1.047759368866498,0.15550736753109778,0.09338736534118652,0.0,-181.2748211025691,2023-05-08 14:00:00,0.9699457,0.26198682,0.04938911,0.117575265,1.1504215620439346,2.48393327889707,2.3068607245838644,0.6230937379735708,0.0,0.1770725543132053,3.4081825321423955,0.5878763273358345,0.0,-219.95568091286367,2023-05-08 14:00:00,0.19564822,0.80435175,0.0,1.0,6.568393989152835,0.4653180086115856,0.46531799507439137,1.9130219340455532,7.0880055602629e-08,0.0,4.75,4.979536963808835,1.3537194254453766e-08,17.901583335281316
2023-05-08 15:00:00,0.00611344,0.024272978,0.9583658,0.0016171932,0.21820695965901007,0.5026543976345355,0.008472860754132271,0.03364089155316353,1.343826247692704,0.0,0.0,0.008085966110229492,0.49418153688040317,-65.64158208676156,2023-05-08 15:00:00,0.06690259,0.80624104,0.27912122,0.19022734,1.9651115026557449,0.5026543976345355,0.09272297943502664,1.1174017006874084,0.17581531987756494,0.3050517165386458,0.7878487674030921,0.9511367231607437,0.10487970166086302,7.2034823281940845,2023-05-08 15:00:00,0.3626812,0.6373188,0.0,1.0,5.667541023025569,0.5026543976345355,0.5026543962442874,0.8832856037557125,0.0,0.0,4.75,3.4316060108471653,1.3902480278105145e-09,-102.83473104548176
2023-05-08 16:00:00,0.0052439272,0.027729273,0.97055423,0.00021967292,0.25159041916385283,0.720525763537866,0.006437759715914726,0.034042119097709655,1.1871801211863757,0.0,0.0,0.0010983645915985107,0.7140880038219513,-39.65219517044512,2023-05-08 16:00:00,0.36724818,0.26618558,0.69970983,0.69837266,3.6277162664700153,1.7571133462874133,0.45085589762449263,0.3267853912103176,0.45001871116518977,1.3062574486629208,0.5605984788600366,3.4918633103370667,0.0,208.44948656739774,2023-05-08 16:00:00,0.5869099,0.41309014,0.0,1.0,5.26515457992557,0.7205257957720757,0.7205257957720757,0.5071342408150434,0.0,0.0,4.75,4.332458976974431,0.0,-35.07762134437803
2023-05-08 17:00:00,0.010388255,0.39158466,0.9232497,0.0003437698,0.4404685394781231,1.179840981801389,0.0052288243317604064,0.197100225071311,0.3010109505969286,0.0,0.0,0.0017188489437103271,1.1746121574696287,84.94981141698263,2023-05-08 17:00:00,0.48623765,0.2873734,0.27116764,0.6383681,3.169662814039677,1.179840981801389,0.24474285630941392,0.14464652402222156,0.1139506196683645,0.9345332815707905,2.511797171575724,3.191840648651123,0.0005648439211847212,54.99412991390369,2023-05-08 17:00:00,1.0,0.0,1.0,1.0,4.763257728996278,5.25334,0.50334,0.0,0.0,4.75,0.0,4.73484542007443,0.0,459.51674801822344
2023-05-08 18:00:00,0.0063227713,0.8465647,0.8991756,0.00028023124,0.6135845488374827,1.4882000468169592,0.0013505439519882196,0.18082622208595267,0.03142323396205901,0.0,0.0,0.0014011561870574951,1.4868495028649709,155.15212077208176,2023-05-08 18:00:00,0.50638014,0.7516648,0.5904052,0.29119223,1.535690934154987,1.8859790128930545,0.10816279807090755,0.16055560498237603,0.0,1.777816214822147,1.2333634585155462,1.4559611678123474,0.0,23.706656040109323,2023-05-08 18:00:00,1.0,0.0,1.0,1.0,4.75,4.7386948425464634,0.2135999999999999,0.0,0.0,4.525094842546464,0.0,5.0,0.0,532.5
2023-05-08 19:00:00,0.005853653,0.89829695,0.99213314,0.00022736192,0.6146645179455874,1.6940784033406937,0.0,0.0,0.0,0.0,0.0,0.0011368095874786377,1.6940784033406937,191.25418032255638,2023-05-08 19:00:00,0.8145736,0.49219546,0.60728025,0.82512665,3.919351577758789,1.6940784033406937,0.0,0.0,0.0,0.8859650420622427,0.5729413453849949,4.125633239746094,0.808113361278451,491.98604894125407,2023-05-08 19:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,564.0999999999999
2023-05-08 20:00:00,0.030162573,0.9700767,0.9989028,0.00015836954,0.6154167732661364,1.1247673004579974,0.0,0.0,0.0,0.0,0.0,0.0007918477058410645,1.1247673004579974,138.1736410285928,2023-05-08 20:00:00,0.99596083,0.5450182,0.95450234,0.05837131,0.27726371865719557,3.5539787550238313,0.0,0.0,0.0,3.5539787550238313,0.16940524384701802,0.2918565459549427,0.0,15.032121846768835,2023-05-08 20:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,613.8000000000001
2023-05-08 21:00:00,0.010801345,0.93860126,0.99990547,7.4893236e-05,0.6157725161378977,0.988605775802236,0.0,0.0,0.0,0.0,0.0,0.0003744661808013916,0.988605775802236,120.64569971951072,2023-05-08 21:00:00,0.649259,0.7391023,0.8675299,0.39703235,2.1631673825904727,0.988605775802236,0.0,0.0,0.0,0.0,0.0,1.9851617515087128,0.988605775802236,362.7699006566626,2023-05-08 21:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,609.9499999999999
2023-05-08 22:00:00,0.02623421,0.928131,0.99985135,6.443262e-05,0.6160785710876582,0.5540029463090675,0.0,0.0,0.0,0.0,0.0,0.00032216310501098633,0.5540029463090675,63.58663330088895,2023-05-08 22:00:00,0.90559155,0.8383675,0.12943137,0.08890098,0.4222796708345413,0.5540029463090675,0.0,0.0,0.0,0.2659826256461396,1.7890263878148092,0.44450491666793823,0.28802032066292793,-121.19124697201309,2023-05-08 22:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,573.55
2023-05-08 23:00:00,0.07170984,0.7667958,0.9993813,0.00019431114,0.6170015490120051,0.3678262548497405,0.0,0.0,0.0,0.0,0.0,0.0009715557098388672,0.3678262548497405,38.36972421061864,2023-05-08 23:00:00,0.8564064,0.0643846,0.5024411,0.63011116,3.4153076708316803,0.3678262548497405,0.0,0.0,0.0,0.0,0.0,3.1505557894706726,0.3678262548497405,366.0524678910958,2023-05-08 23:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,520.2
2023-05-09 00:00:00,0.99138665,0.5201445,0.99164486,0.00030595064,0.6184548145597575,0.1882661398279161,0.0,0.0,0.0,0.0,0.0,0.0015297532081604004,0.1882661398279161,18.2128138957419,2023-05-09 00:00:00,0.5620884,0.77248585,0.5069138,0.9160896,4.35142557322979,1.6447031990034535,0.0,0.0,0.0,1.6447031990034535,1.5998390882866425,4.580447971820831,0.0,286.01922846394075,2023-05-09 00:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,479.79999999999995
2023-05-09 01:00:00,0.8847658,0.43952984,0.99603534,0.00027179718,0.6197458511655924,0.1399004424914785,0.0,0.0,0.0,0.0,0.0,0.0013589859008789062,0.1399004424914785,12.363025172899121,2023-05-09 01:00:00,0.97041976,0.68546045,0.1636551,0.7919405,3.7617174237966537,0.6765263472764138,0.0,0.0,0.0,0.6765263472764138,3.457327947291886,3.9597025513648987,0.0,43.96782534847006,2023-05-09 01:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,437.59999999999997
2023-05-09 02:00:00,0.43814152,0.34074134,0.99663293,0.00061777234,0.6226802697842715,0.1691293427255557,0.0,0.0,0.0,0.0,0.0,0.0030888617038726807,0.1691293427255557,14.569660094729638,2023-05-09 02:00:00,0.08626791,0.16548815,0.15632501,0.93190414,4.426544651389122,0.5586479969367135,0.0,0.0,0.0,0.5586479969367135,3.0149835556701072,4.65952068567276,0.0,139.12784119822444,2023-05-09 02:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,423.0
2023-05-09 03:00:00,0.37871993,0.3230096,0.9982865,0.00048199296,0.6249697363441584,0.1661095527520784,0.0,0.0,0.0,0.0,0.0,0.0024099647998809814,0.1661095527520784,14.184287792348421,2023-05-09 03:00:00,0.22448218,0.44338343,0.16033614,0.9118283,4.3311843276023865,0.6742483154130213,0.0,0.0,0.0,0.6742483154130213,3.5309691034066444,4.559141397476196,0.0,86.54126199183418,2023-05-09 03:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,420.85
2023-05-09 04:00:00,0.16568851,0.6202873,0.99963355,0.00061684847,0.6278997665708659,0.1929202806129871,0.0,0.0,0.0,0.0,0.0,0.003084242343902588,0.1929202806129871,16.709385582074848,2023-05-09 04:00:00,0.2563848,0.72043043,0.14562394,0.0037068042,0.017607320158276707,0.5991879090005467,0.0,0.0,0.0,0.5991879090005467,3.51543720222172,0.01853402121923864,0.0,-298.11099618046154,2023-05-09 04:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,426.25
2023-05-09 05:00:00,0.13086268,0.42920572,0.9999238,0.00030967593,0.629370727247536,0.328532112469162,0.0,0.0,0.0,0.0,0.0,0.00154837965965271,0.328532112469162,30.51594149730892,2023-05-09 05:00:00,0.27940303,0.07773885,0.4423013,0.9256006,4.414210114686284,0.328532112469162,0.0,0.0,0.0,0.0,0.0,4.628002941608429,0.328532112469162,458.2316657494733,2023-05-09 05:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,462.25
2023-05-09 06:00:00,0.021804005,0.20187962,0.999998,1.3291836e-05,0.6560843959358332,0.6986153254055407,0.003029884521961212,0.028053192071914673,0.10787692340612412,0.0,0.0,6.645917892456055e-05,0.6955854408835795,65.58393189531887,2023-05-09 06:00:00,0.5782637,0.13137306,0.5825518,0.88424385,4.217501088970362,2.5232861743184416,0.0803555237531662,0.018255600796937943,0.04034887544989586,2.4429306505652755,1.7505689583866946,4.421219229698181,0.0,293.4890297502363,2023-05-09 06:00:00,1.0,0.0,1.0,1.0,4.75,4.65146,0.13896,0.0,0.0,4.5125,0.0,5.0,0.0,557.9
2023-05-09 07:00:00,0.009796023,0.0922921,0.9999996,3.8444996e-06,0.7002289870838521,0.8383108583133301,0.004930142641067504,0.04644876818418502,0.4519010891747474,0.0,0.0,1.9222497940063477e-05,0.8333807156722626,46.16136072845008,2023-05-09 07:00:00,0.24515562,0.21812585,0.88324314,0.86748564,4.224846260438085,3.6622068930174794,0.12338191922307014,0.10977837776899337,0.2701197030079365,3.538824973794409,0.46780106072743455,4.3374282121658325,0.0,435.54040126008584,2023-05-09 07:00:00,1.0,0.0,1.0,1.0,4.75,5.01578,0.50328,0.0,0.0,4.5125,0.0,5.0,0.0,605.0
2023-05-09 08:00:00,0.0015062094,0.08396211,0.9999998,3.2186508e-06,0.7519648531148729,0.6194824462476428,0.0009766562819480897,0.054442713094353674,0.5930006306236982,0.0,0.0,1.609325408935547e-05,0.6185057899656947,3.0084452560266044,2023-05-09 08:00:00,0.77601105,0.5559315,0.53847057,0.29753658,1.7557520166645642,2.66438867523693,0.5031810848772525,0.3604771087682247,0.0,2.1612075903596777,1.8523963570565027,1.4876829087734222,0.0,-42.99242128360953,2023-05-09 08:00:00,0.9553722,0.044627793,0.0,1.0,4.777490675942294,0.6194824512076378,0.6194824512076378,0.028937553623467685,0.0,0.0,4.5125,5.0,0.0,57.466499999999996
2023-05-09 09:00:00,3.5613775e-05,0.04797876,0.999999,1.1652708e-05,0.8239068737635908,0.418984917368729,5.6168621778488155e-05,0.07567017924785613,1.5014336521303653,0.0,0.0,5.8263540267944336e-05,0.4189287487469505,-116.40631164873203,2023-05-09 09:00:00,0.40091655,0.06779923,0.18986481,0.8119189,3.9581985692636517,0.9489972946490277,0.6323095406091213,0.106930238160789,0.8379202212300896,0.3166877540399065,1.3512766617914294,4.059594571590424,0.0,201.1425674287,2023-05-09 09:00:00,0.26565784,0.73434216,0.0,1.0,5.850266323777079,0.4189849223399162,0.4189849223399162,1.1581750776600837,0.0,0.0,4.538616142145179,5.0,0.0,49.617220073707415
2023-05-09 10:00:00,7.688999e-05,0.07202768,0.9993111,8.818507e-05,1.046687959972888,0.363167569998113,0.0002498663306236267,0.23406548117637635,3.0153446524930003,0.0,0.0,0.00044092535972595215,0.3629177036674894,-264.56212570094675,2023-05-09 10:00:00,0.3784389,0.647612,0.7674839,0.7736083,5.673932349044203,4.115758676990661,1.2297977232134343,2.10451873285532,0.0,2.885960953777227,0.8743276870232419,3.8680416345596313,0.0,298.6529034062303,2023-05-09 10:00:00,0.11175556,0.88824445,0.0,1.0,7.534681152891498,0.363167569998113,0.3631675645248592,2.8864924596869947,0.0,0.0,4.75,4.149733676222921,5.47325379463004e-09,-59.88256791398965
2023-05-09 11:00:00,7.233024e-05,0.043774515,0.9998849,4.3928623e-05,0.10848807654345038,0.9944274458672463,0.00018833057641983033,0.11397833219289781,2.4895933372306827,0.9942391152908264,0.00011444668341709758,0.00021964311599731445,0.0,-266.40012594680496,2023-05-09 11:00:00,0.89204663,0.92437756,0.5406981,0.8690089,7.070211068819113,4.890991361846924,2.322675334324837,2.4068573172283174,0.0,2.568316027522087,2.181683972477913,4.326067650955797,0.0,229.47049743391838,2023-05-09 11:00:00,0.12306348,0.8769365,0.0,1.0,7.045899618206947,0.32042777278840545,0.32042777278840545,2.2833321690130237,5.8198571295520196e-08,0.0,4.75,2.4653188471085024,0.0,-244.4837363987483
