datetime,step,charge_batt_frac,use_batt_frac,soc_kWh,soc_ratio,pv_production_kWh,consumption_kWh,pv_to_house_kWh,pv_to_batt_kWh,pv_to_grid_kWh,batt_to_house_kWh,grid_to_house_kWh,step_cost_eur,degradation_penalty,reward
2023-07-19 01:00:00,4774,0.08693301677703857,0.5815500020980835,5.819937812123713,0.5819937812123712,0.0,0.1469475875053406,0.0,0.0,0.0,0.08545736982203914,0.06149021768330146,0.009039061999445314,8.545736982203914e-05,-0.009124519369267354
2023-07-19 02:00:00,4775,0.8578343391418457,0.787031352519989,5.696380766645283,0.5696380766645283,0.0,0.1569912622703193,0.0,0.0,0.0,0.1235570454784297,0.033434216791889584,0.004914829868407768,0.0001235570454784297,-0.005038386913886198
2023-07-19 03:00:00,4776,0.881176233291626,0.9304375648498535,5.555823214378876,0.5555823214378875,0.0,0.1510660764100701,0.0,0.0,0.0,0.14055755226640754,0.010508524143662573,0.0015447530491183982,0.00014055755226640755,-0.0016853106013848059
2023-07-19 04:00:00,4777,0.8319408893585205,0.9141032099723816,5.36363863777047,0.536363863777047,0.0,0.2102438483004699,0.0,0.0,0.0,0.192184576608406,0.018059271692063922,0.002654712938733396,0.000192184576608406,-0.0028468975153418024
2023-07-19 05:00:00,4778,0.19009655714035034,0.8941669464111328,5.106546004556234,0.5106546004556234,0.03096,0.3184819602403268,0.03096,0.0,0.0,0.2570926332142362,0.030429327026090636,0.004473111072835323,0.0002570926332142362,-0.004730203706049559
2023-07-19 06:00:00,4779,0.8635642528533936,0.9158851504325867,4.74578358054756,0.47457835805475596,0.2796,0.6734948282306805,0.2796,0.0,0.0,0.3607624240086747,0.03313240422200581,0.006957804886621219,0.00036076242400867473,-0.007318567310629894
2023-07-19 07:00:00,4780,0.8313594460487366,0.9238225221633911,4.435234866414871,0.4435234866414871,0.65292,0.9890762493686034,0.65292,0.0,0.0,0.3105487141326891,0.025607535235914358,0.005377582399542015,0.0003105487141326891,-0.005688131113674704
2023-07-19 08:00:00,4781,0.7443287372589111,0.9452990293502808,4.822525267141474,0.4822525267141474,1.15314,0.6054329377558129,0.6054329377558129,0.3872904007266035,0.1400329562161835,0.0,0.0,-0.00560131824864734,0.00038729040072660347,0.005214027847920737
2023-07-19 09:00:00,4782,0.8263735771179199,0.21091341972351074,5.167687282525833,0.5167687282525832,0.81672,0.3770539127639505,0.3770539127639505,0.345162015384359,0.07633764998935583,0.0,0.0,-0.003053505999574233,0.000345162015384359,0.002708343984189874
2023-07-19 10:00:00,4783,0.6234665513038635,0.05860292911529541,6.4392527725613204,0.643925277256132,2.47692,0.3300686786069944,0.3300686786069944,1.2715654900354874,0.808361331881966,0.0,0.0,-0.03233445327527864,0.0012715654900354873,0.031062887785243153
